_time,result,table,Name,I,Irr,P,Temp,U,AmbHmd,AmbTemp,module_id,module_type,category,invalid_physical_P,invalid_physical_I,invalid_physical_U,invalid_physical_Irr,invalid_physical_Temp,invalid_outlier_P,invalid_outlier_I,invalid_outlier_U,invalid_outlier_Irr,invalid_outlier_Temp,P_nan,Irr_nan,I_nan,U_nan,Temp_nan,invalid_any
2024-11-28 00:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 00:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 00:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 00:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 00:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 00:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 01:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 01:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 01:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 01:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 01:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 01:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 02:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 02:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 02:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 02:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 02:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 02:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 03:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 03:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 03:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 03:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 03:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 03:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 04:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 04:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 04:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 04:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 04:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 04:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 08:10:00+00:00,_result,12.0,Perovskite_1_1,0.1030207,5.6392,9.464064581753,3.9456219999999993,91.8700738,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 09:00:00+00:00,_result,12.0,Perovskite_1_1,0.230265,18.931599,19.546730372714997,5.414092500000001,85.057331,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 10:10:00+00:00,_result,12.0,Perovskite_1_1,0.357936,67.0662,30.952957293024,6.456259,86.476234,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 10:20:00+00:00,_result,12.0,Perovskite_1_1,0.5850322,219.25299395000002,50.151325001699696,6.9153542,85.5510299,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 10:30:00+00:00,_result,12.0,Perovskite_1_1,0.6440435,271.06779135,56.216480722298606,8.2880539,87.420893,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 10:40:00+00:00,_result,12.0,Perovskite_1_1,0.6177814285714286,237.09726852857142,52.87730744428644,8.22826,85.89243214285713,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 15:00:00+00:00,_result,12.0,Perovskite_1_1,0.21507499999999996,28.862450499999998,18.674951482607145,7.687011857142857,87.07991014285713,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 22:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 22:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 22:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 22:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 22:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 22:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 23:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 23:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 23:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 23:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 23:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28 23:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 00:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 00:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 00:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 00:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 00:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 00:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 01:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 01:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 01:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 01:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 01:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 01:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 02:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 02:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 02:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 02:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 02:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 02:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 03:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 03:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 03:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 03:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 03:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 03:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 04:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 04:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 04:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 04:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 04:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 04:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 08:00:00+00:00,_result,12.0,Perovskite_1_1,0.42910033333333325,161.62350716666666,36.475525306549,5.247324166666666,84.99982066666666,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 08:10:00+00:00,_result,12.0,Perovskite_1_1,0.47503789999999996,191.98790739999998,40.4304543084792,5.9254793,85.1583984,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 08:20:00+00:00,_result,12.0,Perovskite_1_1,0.5359413000000001,242.86797259999997,45.435246206690195,6.7784067,84.7895775,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 08:30:00+00:00,_result,12.0,Perovskite_1_1,0.5867709000000001,270.93334655,50.2557523850963,7.489234399999999,85.6725129,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 08:40:00+00:00,_result,12.0,Perovskite_1_1,0.6405153000000001,305.62113505,55.06434553769509,8.1268304,85.9689309,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 08:50:00+00:00,_result,12.0,Perovskite_1_1,0.6812195999999999,334.8342087,58.764726787616006,9.775256800000001,86.26923760000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 09:00:00+00:00,_result,12.0,Perovskite_1_1,0.7066856666666667,358.6296264333333,60.95684848386734,11.225451333333334,86.25757600000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 09:20:00+00:00,_result,12.0,Perovskite_1_1,0.811515125,421.40348772500005,69.4786220807855,14.860730375,85.61938375000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 09:30:00+00:00,_result,12.0,Perovskite_1_1,0.8273162000000001,438.45116425000003,70.8320080270352,15.023056700000001,85.6185737,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 09:40:00+00:00,_result,12.0,Perovskite_1_1,0.8692478999999999,458.59114535000003,74.04875153615039,14.933747199999999,85.19241180000002,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 09:50:00+00:00,_result,12.0,Perovskite_1_1,0.8986003,476.8782730500001,76.515650421645,14.9420603,85.15062249999998,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 10:00:00+00:00,_result,12.0,Perovskite_1_1,0.9223785000000001,493.82271895,78.66964811274761,15.3748428,85.2910598,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 10:10:00+00:00,_result,12.0,Perovskite_1_1,0.9599131,511.32059607777774,81.49794461727329,16.329417199999998,84.9023109,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 10:20:00+00:00,_result,12.0,Perovskite_1_1,0.977197,524.3247556,82.67615772175499,16.898237,84.605415,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 11:40:00+00:00,_result,12.0,Perovskite_1_1,0.9080097000000003,483.11601250555555,77.2865199023324,17.039479399999998,85.0510063,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 11:50:00+00:00,_result,12.0,Perovskite_1_1,0.31566266666666665,307.24690000000004,26.50153685259433,15.760382333333334,83.89271033333333,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 12:00:00+00:00,_result,12.0,Perovskite_1_1,0.6318050000000001,202.91843583333332,53.59961702334801,12.697862333333333,85.29348766666668,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 12:10:00+00:00,_result,12.0,Perovskite_1_1,0.6298787,0.0,0.0,13.185731100000002,86.64583130000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 12:20:00+00:00,_result,12.0,Perovskite_1_1,0.3398334,74.65733127777777,29.739846320320403,10.8834825,88.0088662,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 12:30:00+00:00,_result,12.0,Perovskite_1_1,0.48373109999999997,279.9250884642857,42.150980561148806,10.2494741,88.56234380000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 12:40:00+00:00,_result,12.0,Perovskite_1_1,0.8225095000000001,462.4711815,70.8793914962284,11.235138700000002,86.49325189999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 12:50:00+00:00,_result,12.0,Perovskite_1_1,0.9708563,532.4460234833334,82.4558778334233,15.3210552,84.9426414,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 13:00:00+00:00,_result,12.0,Perovskite_1_1,0.9713572500000001,531.1694567430554,82.52342452062888,18.467395999999997,84.95770725,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 13:10:00+00:00,_result,12.0,Perovskite_1_1,0.8979868,489.35835579999997,76.4275568545834,20.2775036,85.1098053,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 13:20:00+00:00,_result,12.0,Perovskite_1_1,0.8264981,432.3075013357143,70.6450541169414,19.6249661,85.47765590000002,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 13:30:00+00:00,_result,12.0,Perovskite_1_1,0.7560321999999999,384.5140030166666,64.7898684020333,18.2733876,85.70361419999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 13:40:00+00:00,_result,12.0,Perovskite_1_1,0.6876117,343.35527195,59.173554791341,16.5268145,86.05785440000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 13:50:00+00:00,_result,12.0,Perovskite_1_1,0.6366288000000001,285.28523629999995,54.99474556280111,15.738502500000001,86.3955773,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 14:00:00+00:00,_result,12.0,Perovskite_1_1,0.5721402222222222,265.30047955555557,49.593444066347885,14.555362000000002,86.68378955555556,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 14:10:00+00:00,_result,12.0,Perovskite_1_1,0.5272481000000001,231.5495711,45.6361035404394,13.427875599999998,86.5573906,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 14:20:00+00:00,_result,12.0,Perovskite_1_1,0.4702312,192.06175389999999,40.8868577553068,12.080084199999998,86.94905390000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 14:30:00+00:00,_result,12.0,Perovskite_1_1,0.40037880000000003,149.0292892,34.9897524721487,11.4274396,87.39416659999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 14:40:00+00:00,_result,12.0,Perovskite_1_1,0.3348732,81.7564992,29.244507253163402,10.782063500000001,87.35674959999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 14:50:00+00:00,_result,12.0,Perovskite_1_1,0.27724249999999995,52.78451011111112,24.221887603464303,10.080686400000001,87.33147650000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 15:00:00+00:00,_result,12.0,Perovskite_1_1,0.22301144444444443,21.72099077777778,19.187304294384333,9.176862555555555,86.02756755555555,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 15:10:00+00:00,_result,12.0,Perovskite_1_1,0.1248049,87.87753483333334,11.2040666033072,7.766770599999999,90.59013519999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 22:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 22:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 22:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 22:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 22:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 22:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 23:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 23:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 23:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 23:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 23:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29 23:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-30 00:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-30 00:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-30 00:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-30 00:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-30 00:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-30 00:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-30 01:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-30 01:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-30 01:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-30 01:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-30 01:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
